technical_signal_num,technical_confidence,technical_missing,technical_freshness_sec,technical_trend_strength,technical_volatility_regime,macro_signal_num,macro_confidence,macro_missing,macro_freshness_sec,macro_regime,macro_event_risk_score,sentiment_signal_num,sentiment_confidence,sentiment_missing,sentiment_freshness_sec,sentiment_score,news_volume,sentiment_momentum,agreement_ratio,conflict_index,weighted_confidence,missing_agent_count,stale_agent_count,timeframe_sec,target
0.0,0.4604297891003252,0.0,19.0,0.0,0.4604297891003252,-1.0,0.722712511988673,0.0,33738.0,-0.722712511988673,0.08217702948400196,1.0,0.680035102148451,0.0,2960.0,0.680035102148451,8.0,0.6948885706747077,0.5,0.5,0.6210591344124831,0.0,0.0,3600.0,0
0.0,0.5726722650011283,0.0,2.0,0.0,0.5726722650011283,0.0,0.5037934137444624,0.0,159886.0,0.0,0.2784378006036795,-1.0,0.7741167776847068,0.0,17005.0,-0.7741167776847068,8.0,-0.8806004289344342,0.75,0.25,0.6168608188100991,0.0,1.0,14400.0,0
0.0,0.49961957185841993,0.0,9.0,0.0,0.49961957185841993,1.0,0.36777449942044865,0.0,158560.0,0.36777449942044865,0.35437412342570707,-1.0,0.27143007983242384,0.0,3606.0,-0.27143007983242384,8.0,-0.21523639626032146,0.5,0.5,0.3796080503704308,0.0,0.0,3600.0,0
0.0,0.4272649940118757,0.0,11.0,0.0,0.4272649940118757,1.0,0.7468724318305571,0.0,96169.0,0.7468724318305571,0.4614184269034537,0.0,0.0,1.0,999999.0,0.0,12.0,-0.09604763823940732,0.75,0.25,0.39137914194747764,1.0,1.0,3600.0,1
1.0,0.7572631141432247,0.0,6.0,0.7572631141432247,0.7572631141432247,1.0,0.5071316874581084,0.0,4855.0,0.5071316874581084,0.10105351157554454,0.0,0.44313778684829114,0.0,3363.0,0.0,2.0,0.037339029627169604,0.75,0.25,0.5691775294832081,0.0,0.0,14400.0,1
0.0,0.5678987446383872,0.0,11.0,0.0,0.5678987446383872,0.0,0.8632926677820458,0.0,6774.0,0.0,0.9799233391009086,1.0,0.8022041737780949,0.0,8808.0,0.8022041737780949,7.0,0.8297741145360923,0.75,0.25,0.7444651953995093,0.0,1.0,3600.0,1
-1.0,0.4919919482090905,0.0,6.0,0.4919919482090905,0.4919919482090905,1.0,0.8973731726507355,0.0,36218.0,0.8973731726507355,0.2687463108700533,1.0,0.703977268429475,0.0,11244.0,0.703977268429475,9.0,0.6714151574512016,0.0,1.0,0.697780796429767,0.0,1.0,3600.0,1
0.0,0.895578597306245,0.0,3.0,0.0,0.895578597306245,-1.0,0.8518836452486191,0.0,13327.0,-0.8518836452486191,0.4412958944229677,1.0,0.6616575289947266,0.0,2175.0,0.6616575289947266,8.0,0.4551300992489068,0.5,0.5,0.8030399238498637,0.0,0.0,3600.0,0
0.0,0.8214402964692469,0.0,16.0,0.0,0.8214402964692469,1.0,0.5095286358330502,0.0,133599.0,0.5095286358330502,0.7090154305914489,0.0,0.8741443208386749,0.0,4667.0,0.0,11.0,0.21606246856870018,0.75,0.25,0.7350377510469907,0.0,0.0,3600.0,1
-1.0,0.8374695236786958,0.0,19.0,0.8374695236786958,0.8374695236786958,1.0,0.45377870583377644,0.0,94232.0,0.45377870583377644,0.3101902994342034,-1.0,0.30954142940456636,0.0,13558.0,-0.30954142940456636,5.0,-0.4149605689905669,0.5,0.5,0.5335965529723462,0.0,1.0,3600.0,-1
-1.0,0.3746934114454665,0.0,7.0,0.3746934114454665,0.3746934114454665,1.0,0.8803204175650698,0.0,52161.0,0.8803204175650698,0.08249696110211158,0.0,0.8890736523837637,0.0,17205.0,0.0,15.0,0.027274684023281183,0.25,0.75,0.7146958271314334,0.0,1.0,3600.0,0
1.0,0.9265321830155717,0.0,1.0,0.9265321830155717,0.9265321830155717,-1.0,0.5944155395196997,0.0,142690.0,-0.5944155395196997,0.37654045557379967,0.0,0.3175123538033781,0.0,16406.0,0.0,0.0,-0.07298060520533185,0.25,0.75,0.6128200254462165,0.0,1.0,3600.0,1
-1.0,0.7120851781237681,0.0,3.0,0.7120851781237681,0.7120851781237681,-1.0,0.7600308203127102,0.0,169072.0,-0.7600308203127102,0.5528727169962938,0.0,0.4825017564112868,0.0,13533.0,0.0,11.0,0.10480033874839145,0.75,0.25,0.6515392516159217,0.0,1.0,86400.0,-1
1.0,0.6673957669512468,0.0,17.0,0.6673957669512468,0.6673957669512468,1.0,0.8376567309169123,0.0,41015.0,0.8376567309169123,0.8417539198536386,-1.0,0.6722833554141122,0.0,17652.0,-0.6722833554141122,2.0,-0.7102319889488019,0.5,0.5,0.7257786177607571,0.0,1.0,3600.0,1
-1.0,0.35666876799750213,0.0,17.0,0.35666876799750213,0.35666876799750213,0.0,0.4804963256640846,0.0,150022.0,0.0,0.36792607888582707,-1.0,0.478789056591209,0.0,2969.0,-0.478789056591209,9.0,-0.553986533944313,0.75,0.25,0.43865138341759863,0.0,0.0,86400.0,-1
-1.0,0.9155271925734859,0.0,9.0,0.9155271925734859,0.9155271925734859,0.0,0.3774133281576136,0.0,25619.0,0.0,0.889520960529575,-1.0,0.7072993064572249,0.0,3629.0,-0.7072993064572249,0.0,-0.6477836343942366,0.75,0.25,0.6667466090627748,0.0,0.0,86400.0,-1
1.0,0.6926509964061803,0.0,17.0,0.6926509964061803,0.6926509964061803,0.0,0.0,1.0,999999.0,0.0,0.5460753544600846,-1.0,0.7695304748610295,0.0,7300.0,-0.7695304748610295,3.0,-0.8967261855483841,0.25,0.75,0.48739382375573664,1.0,2.0,3600.0,0
1.0,0.8698466812745372,0.0,4.0,0.8698466812745372,0.8698466812745372,0.0,0.6836249662460963,0.0,90295.0,0.0,0.7174866411944184,-1.0,0.8050989060606973,0.0,16560.0,-0.8050989060606973,6.0,-0.8464267672397805,0.25,0.75,0.7861901845271103,0.0,1.0,3600.0,1
-1.0,0.762971905265125,0.0,8.0,0.762971905265125,0.762971905265125,-1.0,0.4756300472280742,0.0,26341.0,-0.4756300472280742,0.03016588570554013,1.0,0.37016027960567993,0.0,14379.0,0.37016027960567993,1.0,0.4391847946751268,0.5,0.5,0.536254077366293,0.0,1.0,86400.0,-1
-1.0,0.8519169765118546,0.0,2.0,0.8519169765118546,0.8519169765118546,0.0,0.6800593689004724,0.0,193003.0,0.0,0.8957273227673932,-0.0,0.0,1.0,999999.0,-0.0,5.0,0.15068426113852956,0.5,0.5,0.510658781804109,1.0,2.0,1.0,-1
-0.0,0.0,1.0,999999.0,0.0,0.0,-1.0,0.8137322154109228,0.0,43839.0,-0.8137322154109228,0.21344707996073164,0.0,0.2850503987123694,0.0,291.0,0.0,10.0,-0.09624115536198083,0.75,0.25,0.3662608713744307,1.0,0.0,3600.0,-1
0.0,0.9302072584715708,0.0,13.0,0.0,0.9302072584715708,-1.0,0.5275071385236828,0.0,188161.0,-0.5275071385236828,0.3258686626191708,1.0,0.5788707320675737,0.0,11144.0,0.5788707320675737,2.0,0.5177148459839197,0.5,0.5,0.6788617096876092,0.0,2.0,3600.0,0
0.0,0.4920550373939163,0.0,19.0,0.0,0.4920550373939163,-1.0,0.4575065173016219,0.0,87663.0,-0.4575065173016219,0.5236552764571477,0.0,0.3421475246268093,0.0,5558.0,0.0,10.0,0.03521376754943944,0.75,0.25,0.4305696931074492,0.0,0.0,14400.0,-1
-1.0,0.47732306598173146,0.0,15.0,0.47732306598173146,0.47732306598173146,1.0,0.7712507888462115,0.0,164193.0,0.7712507888462115,0.9598298832589806,0.0,0.4634599842293646,0.0,4025.0,0.0,7.0,-0.19974231005714738,0.25,0.75,0.5706779463524358,0.0,0.0,14400.0,0
-1.0,0.7989011840254268,0.0,13.0,0.7989011840254268,0.7989011840254268,1.0,0.8108168108431666,0.0,169711.0,0.8108168108431666,0.34567510970908144,1.0,0.8130909939198091,0.0,3855.0,0.8130909939198091,13.0,0.9488534082871405,0.0,1.0,0.8076029962628009,0.0,0.0,3600.0,0
0.0,0.6658787243675854,0.0,13.0,0.0,0.6658787243675854,0.0,0.9202881346147982,0.0,102085.0,0.0,0.22050174091317498,-1.0,0.885601491620848,0.0,4471.0,-0.885601491620848,10.0,-0.9855512017679325,0.75,0.25,0.8239227835344106,0.0,0.0,3600.0,0
1.0,0.7274715373109681,0.0,12.0,0.7274715373109681,0.7274715373109681,0.0,0.3959307848963562,0.0,160045.0,0.0,0.9607271934388089,0.0,0.8007908847224977,0.0,5742.0,0.0,7.0,-0.043740992762641547,0.5,0.5,0.641397735643274,0.0,0.0,3600.0,1
1.0,0.796381755590473,0.0,8.0,0.796381755590473,0.796381755590473,1.0,0.8780216662273266,0.0,106065.0,0.8780216662273266,0.8084643374857179,1.0,0.2504344167188452,0.0,11141.0,0.2504344167188452,13.0,0.2765188552329744,1.0,0.0,0.6416126128455483,0.0,1.0,3600.0,1
0.0,0.6948797641100015,0.0,10.0,0.0,0.6948797641100015,1.0,0.7973142272734365,0.0,145493.0,0.7973142272734365,0.6634202192278751,1.0,0.6305762416969773,0.0,2948.0,0.6305762416969773,2.0,0.6356999065415837,0.5,0.5,0.7075900776934718,0.0,0.0,3600.0,1
-1.0,0.8462468720297036,0.0,3.0,0.8462468720297036,0.8462468720297036,1.0,0.756234940155077,0.0,54226.0,0.756234940155077,0.40963635223542316,1.0,0.36166228680984835,0.0,8726.0,0.36166228680984835,9.0,0.26530068554805614,0.0,1.0,0.6547146996648764,0.0,1.0,86400.0,0
-1.0,0.550886434239587,0.0,0.0,0.550886434239587,0.550886434239587,0.0,0.5034848589737457,0.0,102072.0,0.0,0.42045497992147807,1.0,0.5017504305085276,0.0,16580.0,0.5017504305085276,3.0,0.6738963201517912,0.25,0.75,0.5187072412406202,0.0,1.0,3600.0,0
-1.0,0.891163979467806,0.0,15.0,0.891163979467806,0.891163979467806,1.0,0.31442541827230014,0.0,32914.0,0.31442541827230014,0.9506704424023099,0.0,0.5367056925772675,0.0,17359.0,0.0,7.0,-0.257513249077656,0.25,0.75,0.5807650301057913,0.0,1.0,3600.0,-1
1.0,0.41783610234312846,0.0,9.0,0.41783610234312846,0.41783610234312846,0.0,0.6299078211776374,0.0,99769.0,0.0,0.06895849962310363,1.0,0.8817703077340653,0.0,14931.0,0.8817703077340653,7.0,0.7695695453813105,0.75,0.25,0.6431714104182771,0.0,1.0,3600.0,1
1.0,0.7494225054855477,0.0,17.0,0.7494225054855477,0.7494225054855477,0.0,0.4857500947157155,0.0,3801.0,0.0,0.7575002055352321,0.0,0.6746049503667182,0.0,4760.0,0.0,9.0,-0.0636774836623719,0.5,0.5,0.6365925168559938,0.0,0.0,14400.0,1
0.0,0.0,1.0,999999.0,0.0,0.0,1.0,0.48838366230234925,0.0,98325.0,0.48838366230234925,0.6011504774197385,1.0,0.4293288848267178,0.0,2633.0,0.4293288848267178,4.0,0.33435842722198755,0.5,0.5,0.3059041823763557,1.0,0.0,86400.0,1
1.0,0.5091973005780739,0.0,7.0,0.5091973005780739,0.5091973005780739,0.0,0.9026400751752246,0.0,206436.0,0.0,0.968435240330364,1.0,0.6806725432244045,0.0,15804.0,0.6806725432244045,10.0,0.8026278991828859,0.75,0.25,0.697503306325901,0.0,2.0,3600.0,1
1.0,0.5559058452020651,0.0,5.0,0.5559058452020651,0.5559058452020651,0.0,0.39942977983458594,0.0,86723.0,0.0,0.5584053140266028,1.0,0.8877498699611283,0.0,7271.0,0.8877498699611283,2.0,0.7219155005255697,0.75,0.25,0.6143618316659264,0.0,1.0,3600.0,1
1.0,0.5424283204504254,0.0,16.0,0.5424283204504254,0.5424283204504254,-1.0,0.9072510467338599,0.0,119084.0,-0.9072510467338599,0.2805400295048738,1.0,0.2896366131416981,0.0,8288.0,0.2896366131416981,2.0,0.4453829163539571,0.5,0.5,0.5797719934419945,0.0,1.0,86400.0,0
-1.0,0.7054861384182712,0.0,7.0,0.7054861384182712,0.7054861384182712,0.0,0.6274743615069809,0.0,205468.0,0.0,0.7799187772335665,-1.0,0.7967117374545583,0.0,7673.0,-0.7967117374545583,1.0,-0.8245251077831037,0.75,0.25,0.70989074579327,0.0,2.0,3600.0,-1
-1.0,0.6101092438060436,0.0,12.0,0.6101092438060436,0.6101092438060436,0.0,0.8448815294396088,0.0,730.0,0.0,0.9856285786652085,1.0,0.39532136232847326,0.0,2421.0,0.39532136232847326,7.0,0.2592270956085093,0.25,0.75,0.6167707118580419,0.0,0.0,86400.0,-1
-1.0,0.41801434954678846,0.0,1.0,0.41801434954678846,0.41801434954678846,1.0,0.4843319214372417,0.0,160952.0,0.4843319214372417,0.9074536553340379,-1.0,0.3525823278828512,0.0,12984.0,-0.3525823278828512,6.0,-0.5626727092847812,0.5,0.5,0.4183095329556272,0.0,1.0,86400.0,-1
0.0,0.9115109497065698,0.0,10.0,0.0,0.9115109497065698,0.0,0.0,1.0,999999.0,0.0,0.29473921773461254,0.0,0.8522408355112117,0.0,4304.0,0.0,13.0,-0.021513058877563163,1.0,0.0,0.5879172617392605,1.0,1.0,14400.0,0
-1.0,0.4789462763699647,0.0,8.0,0.4789462763699647,0.4789462763699647,-1.0,0.6617824572202209,0.0,82357.0,-0.6617824572202209,0.3463502913493346,1.0,0.2512391361885912,0.0,4196.0,0.2512391361885912,5.0,0.18104212547681164,0.5,0.5,0.46398928992625893,0.0,0.0,3600.0,-1
1.0,0.6864704069227736,0.0,12.0,0.6864704069227736,0.6864704069227736,1.0,0.900707958121592,0.0,61997.0,0.900707958121592,0.7548201923343543,1.0,0.7465274460498379,0.0,13602.0,0.7465274460498379,9.0,0.7701769284732195,1.0,0.0,0.7779019370314012,0.0,1.0,14400.0,1
0.0,0.7247270844404747,0.0,11.0,0.0,0.7247270844404747,0.0,0.41654397744757365,0.0,142268.0,0.0,0.5981904888595526,0.0,0.30844303462589,0.0,12831.0,0.0,15.0,-0.04505722776342887,1.0,0.0,0.4832380321713128,0.0,1.0,3600.0,0
0.0,0.37567366149795123,0.0,2.0,0.0,0.37567366149795123,1.0,0.4329704283326117,0.0,102567.0,0.4329704283326117,0.011612761792375914,0.0,0.664056847677213,0.0,14879.0,0.0,9.0,0.09558026707414893,0.75,0.25,0.490900312502592,0.0,1.0,3600.0,1
-1.0,0.41029876642223245,0.0,1.0,0.41029876642223245,0.41029876642223245,-1.0,0.9168268596448039,0.0,94863.0,-0.9168268596448039,0.1418616479249497,-1.0,0.6660009239316809,0.0,12710.0,-0.6660009239316809,13.0,-0.6802500434955364,1.0,0.0,0.6643755166662391,0.0,1.0,3600.0,-1
-1.0,0.9621645175706175,0.0,2.0,0.9621645175706175,0.9621645175706175,0.0,0.3636770035109682,0.0,161378.0,0.0,0.0854920535602468,-1.0,0.8280599531592793,0.0,712.0,-0.8280599531592793,8.0,-0.8704507973319526,0.75,0.25,0.7179671580802883,0.0,0.0,1.0,-1
-1.0,0.7686427742941109,0.0,4.0,0.7686427742941109,0.7686427742941109,0.0,0.7125436048785976,0.0,95881.0,0.0,0.17872871651145927,-1.0,0.8011463531437976,0.0,7510.0,-0.8011463531437976,2.0,-0.703820923967069,0.75,0.25,0.7607775774388353,0.0,1.0,86400.0,-1
1.0,0.37114606153924895,0.0,14.0,0.37114606153924895,0.37114606153924895,1.0,0.3393666735899145,0.0,194338.0,0.3393666735899145,0.30490975644086427,1.0,0.7090601098676454,0.0,7380.0,0.7090601098676454,7.0,0.7318770612116536,1.0,0.0,0.47319094833226966,0.0,2.0,14400.0,1
0.0,0.8503455090113892,0.0,5.0,0.0,0.8503455090113892,-1.0,0.3500440252783921,0.0,68374.0,-0.3500440252783921,0.9671995472755787,-1.0,0.5049668855820244,0.0,5786.0,-0.5049668855820244,12.0,-0.4275037185580015,0.5,0.5,0.5684521399572685,0.0,0.0,3600.0,-1
1.0,0.6703819698448159,0.0,19.0,0.6703819698448159,0.6703819698448159,1.0,0.6881466828861191,0.0,168115.0,0.6881466828861191,0.6764693338515194,1.0,0.36149185052187205,0.0,8895.0,0.36149185052187205,1.0,0.4763579222315355,1.0,0.0,0.5733401677509357,0.0,1.0,3600.0,1
-1.0,0.39737573040943963,0.0,1.0,0.39737573040943963,0.39737573040943963,0.0,0.6583891754001381,0.0,135199.0,0.0,0.05476128814887704,-0.0,0.0,1.0,999999.0,-0.0,7.0,-0.029380042212068483,0.5,0.5,0.35192163526985926,1.0,1.0,3600.0,-1
0.0,0.7788738217701084,0.0,10.0,0.0,0.7788738217701084,0.0,0.6724670291898351,0.0,215111.0,0.0,0.6073651307946349,1.0,0.5829697651343014,0.0,11070.0,0.5829697651343014,8.0,0.5867945529677087,0.75,0.25,0.6781035386980817,0.0,2.0,3600.0,1
0.0,0.6645916376971351,0.0,14.0,0.0,0.6645916376971351,0.0,0.6078738627574628,0.0,96077.0,0.0,0.43666429723124456,0.0,0.3022213157285296,0.0,17279.0,0.0,14.0,0.08438039431844435,1.0,0.0,0.5248956053943759,0.0,1.0,3600.0,1
1.0,0.4790994746998816,0.0,1.0,0.4790994746998816,0.4790994746998816,-1.0,0.782533571378043,0.0,56339.0,-0.782533571378043,0.7540396426976304,1.0,0.8902264666141313,0.0,11711.0,0.8902264666141313,15.0,0.6451608663375252,0.5,0.5,0.7172865042306853,0.0,1.0,3600.0,1
1.0,0.9029524314159563,0.0,10.0,0.9029524314159563,0.9029524314159563,0.0,0.944922548637184,0.0,95645.0,0.0,0.8839280554523395,0.0,0.46066107834091424,0.0,16787.0,0.0,9.0,-0.010176735488983292,0.5,0.5,0.7695120194646848,0.0,1.0,14400.0,1
-1.0,0.5335693107291601,0.0,1.0,0.5335693107291601,0.5335693107291601,-1.0,0.47925781015373115,0.0,158732.0,-0.47925781015373115,0.06521322609780078,1.0,0.25143431254484455,0.0,14950.0,0.25143431254484455,3.0,0.22894757720941483,0.5,0.5,0.42142047780924535,0.0,1.0,3600.0,-1
1.0,0.5292706803355839,0.0,15.0,0.5292706803355839,0.5292706803355839,0.0,0.5102357837547165,0.0,103171.0,0.0,0.979932518059474,1.0,0.8541325035710859,0.0,13214.0,0.8541325035710859,3.0,0.8915377439354961,0.75,0.25,0.6312129892204621,0.0,1.0,86400.0,1
-1.0,0.5218473565291356,0.0,9.0,0.5218473565291356,0.5218473565291356,0.0,0.5099822025230896,0.0,213559.0,0.0,0.05790525568477889,0.0,0.6366240895133465,0.0,4921.0,0.0,9.0,-0.08011098511882045,0.5,0.5,0.5561512161885238,0.0,1.0,3600.0,-1
1.0,0.8334971395661023,0.0,17.0,0.8334971395661023,0.8334971395661023,0.0,0.7961248150988041,0.0,37413.0,0.0,0.7323733489896951,-1.0,0.7411506512787127,0.0,10402.0,-0.7411506512787127,3.0,-0.6316059148200157,0.25,0.75,0.7902575353145398,0.0,1.0,3600.0,1
-0.0,0.0,1.0,999999.0,0.0,0.0,-1.0,0.5262100757304232,0.0,74039.0,-0.5262100757304232,0.9031319830227409,-1.0,0.3522863809979078,0.0,2014.0,-0.3522863809979078,10.0,-0.426062682767563,0.5,0.5,0.29283215224277703,1.0,0.0,3600.0,-1
-1.0,0.9189817818463252,0.0,6.0,0.9189817818463252,0.9189817818463252,-1.0,0.7398790939287228,0.0,235984.0,-0.7398790939287228,0.7517191746162596,1.0,0.521085801597448,0.0,16629.0,0.521085801597448,15.0,0.47518407316939637,0.5,0.5,0.7266488924574986,0.0,2.0,3600.0,-1
1.0,0.4944837083380962,0.0,3.0,0.4944837083380962,0.4944837083380962,-1.0,0.5898269120577537,0.0,191868.0,-0.5898269120577537,0.15078940166926558,0.0,0.6821910239752101,0.0,3356.0,0.0,2.0,-0.06644099638900683,0.25,0.75,0.58883388145702,0.0,1.0,3600.0,1
-1.0,0.8454096951919692,0.0,3.0,0.8454096951919692,0.8454096951919692,-1.0,0.6950730335649581,0.0,18455.0,-0.6950730335649581,0.20799272735640617,0.0,0.4181463544693286,0.0,4293.0,0.0,14.0,0.12298818462402768,0.75,0.25,0.6528763610754186,0.0,0.0,3600.0,-1
0.0,0.7110187132127004,0.0,0.0,0.0,0.7110187132127004,0.0,0.8388599923231843,0.0,225651.0,0.0,0.04117906935366,0.0,0.7200042932733857,0.0,16863.0,0.0,0.0,-0.20855767600052513,1.0,0.0,0.7566276662697567,0.0,2.0,86400.0,1
0.0,0.5444681540811807,0.0,6.0,0.0,0.5444681540811807,-1.0,0.6341381469102336,0.0,102209.0,-0.6341381469102336,0.1310719207728792,0.0,0.40652199819149676,0.0,2191.0,0.0,7.0,0.17868799801694446,0.75,0.25,0.528376099727637,0.0,0.0,3600.0,0
-1.0,0.3723361034168829,0.0,14.0,0.3723361034168829,0.3723361034168829,1.0,0.6088625805503586,0.0,154530.0,0.6088625805503586,0.06101648646503621,1.0,0.3901156441837148,0.0,9840.0,0.3901156441837148,6.0,0.5374526983938117,0.0,1.0,0.4571047760503188,0.0,1.0,3600.0,0
1.0,0.8659369564061993,0.0,7.0,0.8659369564061993,0.8659369564061993,-0.0,0.0,1.0,999999.0,-0.0,0.05363876061683559,1.0,0.2577885156744565,0.0,10342.0,0.2577885156744565,9.0,0.2013019819338937,0.75,0.25,0.37457515736021857,1.0,2.0,3600.0,1
1.0,0.5018749640534145,0.0,2.0,0.5018749640534145,0.5018749640534145,-1.0,0.6353379781828594,0.0,39423.0,-0.6353379781828594,0.5621118657200713,1.0,0.4388775193867155,0.0,3943.0,0.4388775193867155,7.0,0.541569896887007,0.5,0.5,0.5253634872076631,0.0,0.0,3600.0,1
1.0,0.7479981128153992,0.0,1.0,0.7479981128153992,0.7479981128153992,1.0,0.4705679773912425,0.0,167646.0,0.4705679773912425,0.07670017832766218,0.0,0.0,1.0,999999.0,0.0,8.0,0.013008983582559662,0.75,0.25,0.40618869673554725,1.0,1.0,86400.0,1
-1.0,0.6957867997176819,0.0,8.0,0.6957867997176819,0.6957867997176819,-1.0,0.8483206337166731,0.0,62606.0,-0.8483206337166731,0.42506164123028223,1.0,0.7621188929758334,0.0,14145.0,0.7621188929758334,1.0,0.927410027459297,0.5,0.5,0.7687421088033961,0.0,1.0,3600.0,-1
0.0,0.35280320934747383,0.0,4.0,0.0,0.35280320934747383,0.0,0.5527616174600294,0.0,28238.0,0.0,0.7096629774058313,0.0,0.6317056371325069,0.0,12807.0,0.0,12.0,0.09506537075482574,1.0,0.0,0.5124234879800034,0.0,1.0,3600.0,1
-1.0,0.9764364868620503,0.0,14.0,0.9764364868620503,0.9764364868620503,1.0,0.38391996069272,0.0,163195.0,0.38391996069272,0.015134757138796973,1.0,0.3691424041004779,0.0,10566.0,0.3691424041004779,15.0,0.5884568615631133,0.0,1.0,0.576499617218416,0.0,1.0,14400.0,-1
-1.0,0.8630274941540811,0.0,6.0,0.8630274941540811,0.8630274941540811,1.0,0.45597889315213397,0.0,52130.0,0.45597889315213397,0.6388775990814546,-1.0,0.6306454055357209,0.0,9791.0,-0.6306454055357209,7.0,-0.7868600765322462,0.5,0.5,0.649883930947312,0.0,1.0,3600.0,-1
-1.0,0.6564769005011097,0.0,2.0,0.6564769005011097,0.6564769005011097,1.0,0.6474779538537165,0.0,207882.0,0.6474779538537165,0.757183866357018,0.0,0.40104720568509655,0.0,6611.0,0.0,13.0,0.019134535465019004,0.25,0.75,0.5683340200133076,0.0,1.0,3600.0,0
1.0,0.7786150632527014,0.0,5.0,0.7786150632527014,0.7786150632527014,-1.0,0.8955868852893389,0.0,42881.0,-0.8955868852893389,0.5366700942651756,1.0,0.5350865276363108,0.0,11224.0,0.5350865276363108,1.0,0.3626761783200825,0.5,0.5,0.7364294920594503,0.0,1.0,14400.0,0
1.0,0.6502543690521867,0.0,8.0,0.6502543690521867,0.6502543690521867,0.0,0.49536497407360675,0.0,5701.0,0.0,0.4755917455367742,0.0,0.845099401352096,0.0,329.0,0.0,11.0,-0.05187136982770171,0.5,0.5,0.6635729148259631,0.0,0.0,86400.0,1
1.0,0.8190893509056003,0.0,0.0,0.8190893509056003,0.8190893509056003,1.0,0.4718510326645525,0.0,93743.0,0.4718510326645525,0.7308408639120417,-1.0,0.7319016670760508,0.0,1265.0,-0.7319016670760508,5.0,-0.5069363871285375,0.5,0.5,0.6742806835487345,0.0,0.0,14400.0,1
0.0,0.43462698386590326,0.0,2.0,0.0,0.43462698386590326,1.0,0.5642638926265879,0.0,78319.0,0.5642638926265879,0.5297326218835345,0.0,0.6862370111898194,0.0,14090.0,0.0,10.0,0.04682004512613663,0.75,0.25,0.5617092958941036,0.0,1.0,3600.0,1
0.0,0.6312011269974391,0.0,19.0,0.0,0.6312011269974391,-1.0,0.9290404108898951,0.0,153239.0,-0.9290404108898951,0.5092830380386371,0.0,0.43859391104583306,0.0,3137.0,0.0,9.0,0.09845411699559253,0.75,0.25,0.6662784829777224,0.0,0.0,3600.0,-1
0.0,0.5613884215559017,0.0,6.0,0.0,0.5613884215559017,0.0,0.84939278839988,0.0,56056.0,0.0,0.8018163767184814,1.0,0.33346971548070753,0.0,12913.0,0.33346971548070753,0.0,0.384863578177102,0.75,0.25,0.5814169751454964,0.0,1.0,3600.0,1
0.0,0.639582803401242,0.0,14.0,0.0,0.639582803401242,-1.0,0.3972841681985495,0.0,235383.0,-0.3972841681985495,0.8375547597964434,0.0,0.7544758194809561,0.0,291.0,0.0,5.0,0.04504617431920696,0.75,0.25,0.5971142636935826,0.0,1.0,3600.0,0
0.0,0.6337977713020294,0.0,18.0,0.0,0.6337977713020294,-0.0,0.0,1.0,999999.0,-0.0,0.3684182435998419,-1.0,0.6304865576470192,0.0,4717.0,-0.6304865576470192,6.0,-0.6827213501589288,0.75,0.25,0.42142810964968286,1.0,1.0,86400.0,-1
-1.0,0.4401491883608924,0.0,2.0,0.4401491883608924,0.4401491883608924,1.0,0.8147117321736224,0.0,170180.0,0.8147117321736224,0.4154790931220048,0.0,0.667249313782239,0.0,16886.0,0.0,13.0,-0.07086424001234952,0.25,0.75,0.6407034114389178,0.0,1.0,1.0,0
-1.0,0.9651877995466883,0.0,13.0,0.9651877995466883,0.9651877995466883,-1.0,0.7992067218906543,0.0,184434.0,-0.7992067218906543,0.8007602293118015,0.0,0.9033259239840311,0.0,4781.0,0.0,1.0,-0.054915766799207094,0.75,0.25,0.8892401484737912,0.0,1.0,3600.0,-1
1.0,0.35976004995652067,0.0,16.0,0.35976004995652067,0.35976004995652067,0.0,0.6177495696405002,0.0,212161.0,0.0,0.5448680888228803,-1.0,0.483375016512027,0.0,17689.0,-0.483375016512027,15.0,-0.7564144218784361,0.25,0.75,0.48696154536968267,0.0,2.0,3600.0,0
0.0,0.0,1.0,999999.0,0.0,0.0,-1.0,0.7756904006881273,0.0,120673.0,-0.7756904006881273,0.686813423565847,0.0,0.786500844566783,0.0,4886.0,0.0,0.0,-0.008203857394471312,0.75,0.25,0.5207304150849702,1.0,0.0,3600.0,-1
1.0,0.5852680306762044,0.0,6.0,0.5852680306762044,0.5852680306762044,0.0,0.6793312968854393,0.0,54581.0,0.0,0.07517503664721026,0.0,0.624501083384394,0.0,11448.0,0.0,3.0,0.023985002251716167,0.5,0.5,0.6297001369820125,0.0,1.0,3600.0,1
-1.0,0.740837100088495,0.0,2.0,0.740837100088495,0.740837100088495,-1.0,0.4309392388539317,0.0,124389.0,-0.4309392388539317,0.0953687395585695,-1.0,0.40762416377105143,0.0,12067.0,-0.40762416377105143,2.0,-0.4695461663661603,1.0,0.0,0.526466834237826,0.0,1.0,3600.0,-1
0.0,0.46318153289340475,0.0,0.0,0.0,0.46318153289340475,0.0,0.3364348664137306,0.0,102159.0,0.0,0.5318014437158024,0.0,0.28543518243101645,0.0,11407.0,0.0,14.0,-0.013068176933872312,1.0,0.0,0.36168386057938395,0.0,1.0,14400.0,1
